"No.","Time","Source","Destination","Protocol","Length","Info"
"21718","188.052719796","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=642478 Win=1209728 Len=0 TSval=4092411253 TSecr=2236661245"
"21719","188.052765226","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=642478 Ack=4073 Win=64128 Len=1436 TSval=2236661245 TSecr=4092411240 [TCP PDU reassembled in 21729]"
"21720","188.052775501","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=643914 Ack=4073 Win=64128 Len=1436 TSval=2236661245 TSecr=4092411240 [TCP PDU reassembled in 21729]"
"21721","188.052782185","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=645350 Win=1215488 Len=0 TSval=4092411253 TSecr=2236661245"
"21722","188.052826014","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=645350 Ack=4073 Win=64128 Len=1436 TSval=2236661245 TSecr=4092411240 [TCP PDU reassembled in 21729]"
"21723","188.052856489","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=646786 Ack=4073 Win=64128 Len=1436 TSval=2236661245 TSecr=4092411240 [TCP PDU reassembled in 21729]"
"21724","188.052865551","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=648222 Win=1221248 Len=0 TSval=4092411253 TSecr=2236661245"
"21725","188.052876026","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=648222 Ack=4073 Win=64128 Len=1436 TSval=2236661245 TSecr=4092411240 [TCP PDU reassembled in 21729]"
"21726","188.052907479","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=649658 Ack=4073 Win=64128 Len=1436 TSval=2236661245 TSecr=4092411240 [TCP PDU reassembled in 21729]"
"21727","188.052916079","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=651094 Win=1227136 Len=0 TSval=4092411253 TSecr=2236661245"
"21728","188.052935079","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [PSH, ACK] Seq=651094 Ack=4073 Win=64128 Len=1436 TSval=2236661245 TSecr=4092411240 [TCP PDU reassembled in 21729]"
"21729","188.053474574","92.122.166.8","10.74.18.60","TLSv1.3","2938","Application Data, Application Data"
"21730","188.053500668","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=655402 Win=1235712 Len=0 TSval=4092411254 TSecr=2236661245"
"21731","188.053512148","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [PSH, ACK] Seq=655402 Ack=4073 Win=64128 Len=1436 TSval=2236661246 TSecr=4092411241 [TCP PDU reassembled in 21743]"
"21732","188.053630928","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=656838 Ack=4073 Win=64128 Len=1436 TSval=2236661246 TSecr=4092411241 [TCP PDU reassembled in 21743]"
"21733","188.053641173","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=658274 Win=1241472 Len=0 TSval=4092411254 TSecr=2236661246"
"21734","188.053655706","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=658274 Ack=4073 Win=64128 Len=1436 TSval=2236661246 TSecr=4092411241 [TCP PDU reassembled in 21743]"
"21735","188.053748902","92.122.166.8","10.74.18.60","TCP","2938","443  >  42768 [ACK] Seq=659710 Ack=4073 Win=64128 Len=2872 TSval=2236661246 TSecr=4092411241 [TCP PDU reassembled in 21743]"
"21736","188.053749120","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=662582 Ack=4073 Win=64128 Len=1436 TSval=2236661246 TSecr=4092411241 [TCP PDU reassembled in 21743]"
"21737","188.053763536","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=662582 Win=1250176 Len=0 TSval=4092411254 TSecr=2236661246"
"21738","188.053813494","92.122.166.8","10.74.18.60","TCP","2938","443  >  42768 [ACK] Seq=664018 Ack=4073 Win=64128 Len=2872 TSval=2236661246 TSecr=4092411241 [TCP PDU reassembled in 21743]"
"21739","188.053826580","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=666890 Win=1258752 Len=0 TSval=4092411254 TSecr=2236661246"
"21740","188.053837366","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=666890 Ack=4073 Win=64128 Len=1436 TSval=2236661246 TSecr=4092411241 [TCP PDU reassembled in 21743]"
"21741","188.053874953","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=668326 Ack=4073 Win=64128 Len=1436 TSval=2236661246 TSecr=4092411241 [TCP PDU reassembled in 21743]"
"21742","188.053883570","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=669762 Win=1264512 Len=0 TSval=4092411254 TSecr=2236661246"
"21743","188.053896359","92.122.166.8","10.74.18.60","TLSv1.3","1502","Application Data, Application Data"
"21744","188.053929437","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=671198 Ack=4073 Win=64128 Len=1436 TSval=2236661246 TSecr=4092411241 [TCP PDU reassembled in 21758]"
"21745","188.053936182","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=672634 Win=1270400 Len=0 TSval=4092411254 TSecr=2236661246"
"21746","188.053948789","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=672634 Ack=4073 Win=64128 Len=1436 TSval=2236661246 TSecr=4092411241 [TCP PDU reassembled in 21758]"
"21747","188.053991857","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=674070 Ack=4073 Win=64128 Len=1436 TSval=2236661246 TSecr=4092411241 [TCP PDU reassembled in 21758]"
"21748","188.053998338","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=675506 Win=1276160 Len=0 TSval=4092411254 TSecr=2236661246"
"21749","188.054010365","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [PSH, ACK] Seq=675506 Ack=4073 Win=64128 Len=1436 TSval=2236661246 TSecr=4092411241 [TCP PDU reassembled in 21758]"
"21750","188.054555294","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=676942 Ack=4073 Win=64128 Len=1436 TSval=2236661247 TSecr=4092411242 [TCP PDU reassembled in 21758]"
"21751","188.054569912","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=678378 Win=1279616 Len=0 TSval=4092411255 TSecr=2236661246"
"21752","188.054582496","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=678378 Ack=4073 Win=64128 Len=1436 TSval=2236661247 TSecr=4092411242 [TCP PDU reassembled in 21758]"
"21753","188.054613365","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=679814 Ack=4073 Win=64128 Len=1436 TSval=2236661247 TSecr=4092411242 [TCP PDU reassembled in 21758]"
"21754","188.054643124","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=681250 Ack=4073 Win=64128 Len=1436 TSval=2236661247 TSecr=4092411242 [TCP PDU reassembled in 21758]"
"21755","188.054706021","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=682686 Ack=4073 Win=64128 Len=1436 TSval=2236661247 TSecr=4092411242 [TCP PDU reassembled in 21758]"
"21756","188.054710136","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=682686 Win=1275648 Len=0 TSval=4092411255 TSecr=2236661247"
"21757","188.054713750","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=684122 Ack=4073 Win=64128 Len=1436 TSval=2236661247 TSecr=4092411242 [TCP PDU reassembled in 21758]"
"21758","188.054722036","92.122.166.8","10.74.18.60","TLSv1.3","1502","Application Data, Application Data"
"21759","188.054748484","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=686994 Win=1272704 Len=0 TSval=4092411255 TSecr=2236661247"
"21760","188.054792606","92.122.166.8","10.74.18.60","TCP","4374","443  >  42768 [ACK] Seq=686994 Ack=4073 Win=64128 Len=4308 TSval=2236661247 TSecr=4092411242 [TCP PDU reassembled in 21771]"
"21761","188.054807266","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=691302 Win=1269376 Len=0 TSval=4092411255 TSecr=2236661247"
"21762","188.054873003","92.122.166.8","10.74.18.60","TCP","2938","443  >  42768 [ACK] Seq=691302 Ack=4073 Win=64128 Len=2872 TSval=2236661247 TSecr=4092411242 [TCP PDU reassembled in 21771]"
"21763","188.054883696","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=694174 Win=1285248 Len=0 TSval=4092411255 TSecr=2236661247"
"21764","188.054896611","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=694174 Ack=4073 Win=64128 Len=1436 TSval=2236661247 TSecr=4092411242 [TCP PDU reassembled in 21771]"
"21765","188.054939561","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [PSH, ACK] Seq=695610 Ack=4073 Win=64128 Len=1436 TSval=2236661247 TSecr=4092411242 [TCP PDU reassembled in 21771]"
"21766","188.055211573","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=697046 Win=1284608 Len=0 TSval=4092411256 TSecr=2236661247"
"21767","188.055460122","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=697046 Ack=4073 Win=64128 Len=1436 TSval=2236661248 TSecr=4092411243 [TCP PDU reassembled in 21771]"
"21768","188.055479387","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=698482 Ack=4073 Win=64128 Len=1436 TSval=2236661248 TSecr=4092411243 [TCP PDU reassembled in 21771]"
"21769","188.055486806","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=699918 Win=1291392 Len=0 TSval=4092411256 TSecr=2236661248"
"21770","188.055506215","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=699918 Ack=4073 Win=64128 Len=1436 TSval=2236661248 TSecr=4092411243 [TCP PDU reassembled in 21771]"
"21771","188.055633922","92.122.166.8","10.74.18.60","TLSv1.3","4374","Application Data, Application Data"
"21772","188.055643252","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=705662 Win=1294976 Len=0 TSval=4092411256 TSecr=2236661248"
"21773","188.055675087","92.122.166.8","10.74.18.60","TCP","2938","443  >  42768 [ACK] Seq=705662 Ack=4073 Win=64128 Len=2872 TSval=2236661248 TSecr=4092411243 [TCP PDU reassembled in 21783]"
"21774","188.055693091","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=708534 Ack=4073 Win=64128 Len=1436 TSval=2236661248 TSecr=4092411243 [TCP PDU reassembled in 21783]"
"21775","188.055694826","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=708534 Win=1293056 Len=0 TSval=4092411256 TSecr=2236661248"
"21776","188.055744395","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=709970 Ack=4073 Win=64128 Len=1436 TSval=2236661248 TSecr=4092411243 [TCP PDU reassembled in 21783]"
"21777","188.055755388","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=711406 Ack=4073 Win=64128 Len=1436 TSval=2236661248 TSecr=4092411243 [TCP PDU reassembled in 21783]"
"21778","188.055796363","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=712842 Ack=4073 Win=64128 Len=1436 TSval=2236661248 TSecr=4092411243 [TCP PDU reassembled in 21783]"
"21779","188.055822830","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=714278 Ack=4073 Win=64128 Len=1436 TSval=2236661248 TSecr=4092411243 [TCP PDU reassembled in 21783]"
"21780","188.055849845","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=715714 Ack=4073 Win=64128 Len=1436 TSval=2236661248 TSecr=4092411243 [TCP PDU reassembled in 21783]"
"21781","188.055892068","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [PSH, ACK] Seq=717150 Ack=4073 Win=64128 Len=1436 TSval=2236661248 TSecr=4092411243 [TCP PDU reassembled in 21783]"
"21782","188.056329473","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=718586 Win=1285632 Len=0 TSval=4092411257 TSecr=2236661248"
"21783","188.056491307","92.122.166.8","10.74.18.60","TLSv1.3","1502","Application Data, Application Data"
"21784","188.056568280","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [PSH, ACK] Seq=720022 Ack=4073 Win=64128 Len=1436 TSval=2236661249 TSecr=4092411244 [TCP PDU reassembled in 21793]"
"21785","188.056591484","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=721458 Win=1296000 Len=0 TSval=4092411257 TSecr=2236661249"
"21786","188.056594614","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=721458 Ack=4073 Win=64128 Len=1436 TSval=2236661249 TSecr=4092411244 [TCP PDU reassembled in 21793]"
"21787","188.056645104","92.122.166.8","10.74.18.60","TCP","2938","443  >  42768 [ACK] Seq=722894 Ack=4073 Win=64128 Len=2872 TSval=2236661249 TSecr=4092411244 [TCP PDU reassembled in 21793]"
"21788","188.056724396","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=725766 Ack=4073 Win=64128 Len=1436 TSval=2236661249 TSecr=4092411244 [TCP PDU reassembled in 21793]"
"21789","188.056764030","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=727202 Ack=4073 Win=64128 Len=1436 TSval=2236661249 TSecr=4092411244 [TCP PDU reassembled in 21793]"
"21790","188.056815873","92.122.166.8","10.74.18.60","TCP","2938","443  >  42768 [ACK] Seq=728638 Ack=4073 Win=64128 Len=2872 TSval=2236661249 TSecr=4092411244 [TCP PDU reassembled in 21793]"
"21791","188.056854806","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=731510 Ack=4073 Win=64128 Len=1436 TSval=2236661249 TSecr=4092411244 [TCP PDU reassembled in 21793]"
"21792","188.056870261","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=732946 Ack=4073 Win=64128 Len=1436 TSval=2236661249 TSecr=4092411244 [TCP PDU reassembled in 21793]"
"21793","188.056914783","92.122.166.8","10.74.18.60","TLSv1.3","1502","Application Data, Application Data"
"21794","188.056945038","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=735818 Ack=4073 Win=64128 Len=1436 TSval=2236661249 TSecr=4092411244 [TCP PDU reassembled in 21804]"
"21795","188.056975468","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=737254 Ack=4073 Win=64128 Len=1436 TSval=2236661249 TSecr=4092411244 [TCP PDU reassembled in 21804]"
"21796","188.057050929","92.122.166.8","10.74.18.60","TCP","2938","443  >  42768 [ACK] Seq=738690 Ack=4073 Win=64128 Len=2872 TSval=2236661249 TSecr=4092411244 [TCP PDU reassembled in 21804]"
"21797","188.057064722","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=741562 Ack=4073 Win=64128 Len=1436 TSval=2236661249 TSecr=4092411244 [TCP PDU reassembled in 21804]"
"21798","188.057106488","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=742998 Ack=4073 Win=64128 Len=1436 TSval=2236661249 TSecr=4092411244 [TCP PDU reassembled in 21804]"
"21799","188.057142179","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=744434 Ack=4073 Win=64128 Len=1436 TSval=2236661249 TSecr=4092411244 [TCP PDU reassembled in 21804]"
"21800","188.057181099","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [PSH, ACK] Seq=745870 Ack=4073 Win=64128 Len=1436 TSval=2236661249 TSecr=4092411244 [TCP PDU reassembled in 21804]"
"21801","188.057242828","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=747306 Win=1277056 Len=0 TSval=4092411258 TSecr=2236661249"
"21802","188.057513028","92.122.166.8","10.74.18.60","TCP","2938","443  >  42768 [ACK] Seq=747306 Ack=4073 Win=64128 Len=2872 TSval=2236661250 TSecr=4092411244 [TCP PDU reassembled in 21804]"
"21803","188.057544388","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=750178 Ack=4073 Win=64128 Len=1436 TSval=2236661250 TSecr=4092411244 [TCP PDU reassembled in 21804]"
"21804","188.057573399","92.122.166.8","10.74.18.60","TLSv1.3","1502","Application Data, Application Data"
"21805","188.057582883","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=753050 Ack=4073 Win=64128 Len=1436 TSval=2236661250 TSecr=4092411244 [TCP PDU reassembled in 21816]"
"21806","188.057612901","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=754486 Ack=4073 Win=64128 Len=1436 TSval=2236661250 TSecr=4092411244 [TCP PDU reassembled in 21816]"
"21807","188.057624945","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=755922 Ack=4073 Win=64128 Len=1436 TSval=2236661250 TSecr=4092411244 [TCP PDU reassembled in 21816]"
"21808","188.057676873","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=757358 Ack=4073 Win=64128 Len=1436 TSval=2236661250 TSecr=4092411244 [TCP PDU reassembled in 21816]"
"21809","188.057695882","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=758794 Win=1268608 Len=0 TSval=4092411258 TSecr=2236661250"
"21810","188.057719583","92.122.166.8","10.74.18.60","TCP","2938","443  >  42768 [ACK] Seq=758794 Ack=4073 Win=64128 Len=2872 TSval=2236661250 TSecr=4092411244 [TCP PDU reassembled in 21816]"
"21811","188.057719794","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=761666 Ack=4073 Win=64128 Len=1436 TSval=2236661250 TSecr=4092411244 [TCP PDU reassembled in 21816]"
"21812","188.057754624","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=763102 Win=1265664 Len=0 TSval=4092411258 TSecr=2236661250"
"21813","188.057755545","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=763102 Ack=4073 Win=64128 Len=1436 TSval=2236661250 TSecr=4092411244 [TCP PDU reassembled in 21816]"
"21814","188.057804880","92.122.166.8","10.74.18.60","TCP","2938","443  >  42768 [ACK] Seq=764538 Ack=4073 Win=64128 Len=2872 TSval=2236661250 TSecr=4092411244 [TCP PDU reassembled in 21816]"
"21815","188.057816837","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=767410 Win=1280512 Len=0 TSval=4092411258 TSecr=2236661250"
"21816","188.057838656","92.122.166.8","10.74.18.60","TLSv1.3","2938","Application Data, Application Data"
"21817","188.057855987","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=770282 Ack=4073 Win=64128 Len=1436 TSval=2236661250 TSecr=4092411244 [TCP PDU reassembled in 21825]"
"21818","188.057892532","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [PSH, ACK] Seq=771718 Ack=4073 Win=64128 Len=1436 TSval=2236661250 TSecr=4092411244 [TCP PDU reassembled in 21825]"
"21819","188.058206447","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=773154 Win=1275648 Len=0 TSval=4092411259 TSecr=2236661250"
"21820","188.058540342","92.122.166.8","10.74.18.60","TCP","4374","443  >  42768 [ACK] Seq=773154 Ack=4073 Win=64128 Len=4308 TSval=2236661251 TSecr=4092411246 [TCP PDU reassembled in 21825]"
"21821","188.058597990","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=777462 Ack=4073 Win=64128 Len=1436 TSval=2236661251 TSecr=4092411246 [TCP PDU reassembled in 21825]"
"21822","188.058611148","92.122.166.8","10.74.18.60","TCP","2938","443  >  42768 [ACK] Seq=778898 Ack=4073 Win=64128 Len=2872 TSval=2236661251 TSecr=4092411246 [TCP PDU reassembled in 21825]"
"21823","188.058654916","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=781770 Ack=4073 Win=64128 Len=1436 TSval=2236661251 TSecr=4092411246 [TCP PDU reassembled in 21825]"
"21824","188.058683807","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=783206 Ack=4073 Win=64128 Len=1436 TSval=2236661251 TSecr=4092411246 [TCP PDU reassembled in 21825]"
"21825","188.058730652","92.122.166.8","10.74.18.60","TLSv1.3","1502","Application Data, Application Data"
"21826","188.058730809","92.122.166.8","10.74.18.60","TCP","2938","443  >  42768 [ACK] Seq=786078 Ack=4073 Win=64128 Len=2872 TSval=2236661251 TSecr=4092411246 [TCP PDU reassembled in 21832]"
"21827","188.058773014","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=788950 Ack=4073 Win=64128 Len=1436 TSval=2236661251 TSecr=4092411246 [TCP PDU reassembled in 21832]"
"21828","188.058799142","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=790386 Ack=4073 Win=64128 Len=1436 TSval=2236661251 TSecr=4092411246 [TCP PDU reassembled in 21832]"
"21829","188.058842326","92.122.166.8","10.74.18.60","TCP","2938","443  >  42768 [ACK] Seq=791822 Ack=4073 Win=64128 Len=2872 TSval=2236661251 TSecr=4092411246 [TCP PDU reassembled in 21832]"
"21830","188.058871734","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=794694 Ack=4073 Win=64128 Len=1436 TSval=2236661251 TSecr=4092411246 [TCP PDU reassembled in 21832]"
"21831","188.058904645","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=796130 Ack=4073 Win=64128 Len=1436 TSval=2236661251 TSecr=4092411246 [TCP PDU reassembled in 21832]"
"21832","188.058952515","92.122.166.8","10.74.18.60","TLSv1.3","4374","Application Data, Application Data"
"21833","188.058994534","92.122.166.8","10.74.18.60","TCP","2938","443  >  42768 [ACK] Seq=801874 Ack=4073 Win=64128 Len=2872 TSval=2236661251 TSecr=4092411246 [TCP PDU reassembled in 21843]"
"21834","188.059002527","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=801874 Win=1254400 Len=0 TSval=4092411259 TSecr=2236661251"
"21835","188.059039340","92.122.166.8","10.74.18.60","TCP","2938","443  >  42768 [ACK] Seq=804746 Ack=4073 Win=64128 Len=2872 TSval=2236661251 TSecr=4092411246 [TCP PDU reassembled in 21843]"
"21836","188.059056730","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=807618 Win=1250304 Len=0 TSval=4092411260 TSecr=2236661251"
"21837","188.059110900","92.122.166.8","10.74.18.60","TCP","4374","443  >  42768 [ACK] Seq=807618 Ack=4073 Win=64128 Len=4308 TSval=2236661251 TSecr=4092411246 [TCP PDU reassembled in 21843]"
"21838","188.059135739","92.122.166.8","10.74.18.60","TCP","2938","443  >  42768 [ACK] Seq=811926 Ack=4073 Win=64128 Len=2872 TSval=2236661251 TSecr=4092411246 [TCP PDU reassembled in 21843]"
"21839","188.059144540","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=811926 Win=1246080 Len=0 TSval=4092411260 TSecr=2236661251"
"21840","188.059156084","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=814798 Ack=4073 Win=64128 Len=1436 TSval=2236661251 TSecr=4092411246 [TCP PDU reassembled in 21843]"
"21841","188.059187971","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=816234 Ack=4073 Win=64128 Len=1436 TSval=2236661251 TSecr=4092411246 [TCP PDU reassembled in 21843]"
"21842","188.059197629","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=816234 Win=1262464 Len=0 TSval=4092411260 TSecr=2236661251"
"21843","188.059211302","92.122.166.8","10.74.18.60","TLSv1.3","1502","Application Data, Application Data"
"21844","188.059802184","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=819106 Ack=4073 Win=64128 Len=1436 TSval=2236661252 TSecr=4092411247 [TCP PDU reassembled in 21855]"
"21845","188.059823416","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=820542 Ack=4073 Win=64128 Len=1436 TSval=2236661252 TSecr=4092411247 [TCP PDU reassembled in 21855]"
"21846","188.059839942","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=821978 Ack=4073 Win=64128 Len=1436 TSval=2236661252 TSecr=4092411247 [TCP PDU reassembled in 21855]"
"21847","188.059863362","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=823414 Ack=4073 Win=64128 Len=1436 TSval=2236661252 TSecr=4092411247 [TCP PDU reassembled in 21855]"
"21848","188.059908756","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=824850 Ack=4073 Win=64128 Len=1436 TSval=2236661252 TSecr=4092411247 [TCP PDU reassembled in 21855]"
"21849","188.059916028","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=826286 Ack=4073 Win=64128 Len=1436 TSval=2236661252 TSecr=4092411247 [TCP PDU reassembled in 21855]"
"21850","188.059932937","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=827722 Ack=4073 Win=64128 Len=1436 TSval=2236661252 TSecr=4092411247 [TCP PDU reassembled in 21855]"
"21851","188.059934990","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=827722 Win=1256192 Len=0 TSval=4092411260 TSecr=2236661251"
"21852","188.059955958","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=829158 Ack=4073 Win=64128 Len=1436 TSval=2236661252 TSecr=4092411247 [TCP PDU reassembled in 21855]"
"21853","188.059978277","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=830594 Win=1253376 Len=0 TSval=4092411260 TSecr=2236661252"
"21854","188.059985506","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=830594 Ack=4073 Win=64128 Len=1436 TSval=2236661252 TSecr=4092411247 [TCP PDU reassembled in 21855]"
"21855","188.060048730","92.122.166.8","10.74.18.60","TLSv1.3","2938","Application Data, Application Data"
"21856","188.060048860","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=834902 Ack=4073 Win=64128 Len=1436 TSval=2236661252 TSecr=4092411247 [TCP PDU reassembled in 21858]"
"21857","188.060064598","10.74.18.60","92.122.166.8","TCP","66","42768  >  443 [ACK] Seq=4073 Ack=836338 Win=1268608 Len=0 TSval=4092411261 TSecr=2236661252"
"21858","188.060079068","92.122.166.8","10.74.18.60","TLSv1.3","1502","Application Data"
"21859","188.060095749","92.122.166.8","10.74.18.60","TCP","1502","443  >  42768 [ACK] Seq=837774 Ack=4073 Win=64128 Len=1436 TSval=2236661252 TSecr=4092411247 [TCP PDU reassembled in 21869]"
